-9.5452,0.0098,0.2646,7.625,3.66,-0.549,5583.218
-9.6432,-0.0392,0.2352,5.856,2.806,0,5583.219
-9.6432,-0.049,0.1862,5.063,3.111,-1.281,5583.22
-9.6824,-0.0294,0.0588,4.819,4.514,-0.427,5583.222
-9.6824,-0.0294,0.0588,5.002,4.819,-0.976,5583.223
-9.6824,-0.1078,0.0294,4.758,4.331,0,5583.224
-9.702,0,0.098,4.758,4.331,0,5583.226
-9.702,-0.1568,0.0392,3.172,4.758,-0.366,5583.227
-9.702,-0.1568,0.0392,3.172,4.758,-0.366,5583.228
-9.7314,-0.098,-0.0294,3.294,5.246,0.061,5583.229
-9.7314,-0.049,0.0588,3.904,4.941,-0.061,5583.23
-9.4962,-0.0588,0,3.172,4.148,0.183,5583.232
-9.6726,-0.0882,-0.0392,3.416,5.307,0.854,5583.234
-9.6138,-0.0392,-0.0294,3.66,4.758,-0.061,5583.236
-9.5942,-0.1078,0,3.05,4.514,-0.122,5583.237
-9.4374,-0.1372,-0.098,3.355,5.673,0.793,5583.237
-9.7216,-0.098,-0.2156,2.44,4.453,0.244,5583.239
-9.6726,-0.2548,-0.539,2.623,5.551,0.061,5583.24
-9.6726,-0.2548,-0.539,2.684,4.636,-0.183,5583.24
-9.6824,-0.294,-0.6566,3.172,3.965,-0.183,5583.242
-9.6236,-0.3234,-0.7448,3.904,2.928,0.305,5583.243
-9.5256,-0.343,-0.9016,3.965,3.965,0.732,5583.244
-9.7412,-0.3234,-0.9408,3.904,3.477,0.244,5583.245
-9.3884,-0.343,-0.9996,2.745,3.111,0.061,5583.247
-9.6236,-0.2842,-1.2054,3.172,3.172,1.281,5583.249
-9.6236,-0.2842,-1.2054,2.745,1.281,0.122,5583.25
-9.5942,-0.3038,-1.2642,2.745,1.281,0.61,5583.251
-9.7902,-0.196,-1.4406,1.525,-0.915,0.732,5583.254
-9.8588,-0.2744,-1.4308,1.525,-0.915,0.732,5583.254
-9.849,-0.2548,-1.5288,2.196,-1.037,1.586,5583.256
-9.6138,-0.196,-1.4602,0.732,-0.854,1.525,5583.257
-9.4178,-0.1862,-1.4308,1.525,-0.915,0.976,5583.258
-9.7804,-0.2156,-1.5484,1.83,-2.501,0.61,5583.259
-9.6824,-0.1862,-1.5582,1.464,-2.501,1.22,5583.26
-9.7706,-0.147,-1.5876,1.342,-3.355,0.793,5583.261
-9.7706,-0.0588,-1.4994,-0.183,-4.27,0.122,5583.262
-9.7608,-0.1372,-1.5876,-0.305,-4.575,0.732,5583.264
-9.7804,-0.1666,-1.6072,-0.305,-4.575,0.732,5583.264
-9.8,-0.147,-1.47,-1.281,-5.795,0.671,5583.266
-9.8,-0.1176,-1.3034,-1.098,-6.344,1.342,5583.268
-9.8392,-0.1666,-1.3132,-2.379,-7.076,0.305,5583.269
-9.6334,-0.1078,-1.3132,-0.549,-7.198,0.976,5583.27
-9.8784,-0.1862,-1.2544,-0.549,-7.198,0.976,5583.271
-9.6726,-0.1666,-1.1368,-1.403,-8.845,0.976,5583.272
-9.8686,-0.2058,-1.1564,-1.403,-8.845,0.976,5583.273
-9.8,-0.1764,-1.0388,-1.83,-10.736,0.854,5583.275
-9.8,-0.0784,-1.0094,-1.037,-10.187,0.793,5583.276
-9.7314,-0.2058,-0.9114,-0.244,-10.553,-0.061,5583.277
-9.7216,-0.0686,-0.8624,-0.366,-10.248,-0.61,5583.278
-9.7216,-0.0686,-0.8624,0.61,-9.455,0.488,5583.278
-9.604,-0.147,-0.6272,0.244,-11.956,-0.061,5583.281
-9.7608,-0.1372,-0.49,0.732,-12.2,-0.244,5583.283
-9.5648,-0.1274,-0.4802,0.61,-11.651,0,5583.283
-9.6824,-0.1764,-0.4508,0.61,-11.651,0,5583.284
-9.7412,-0.147,-0.3332,2.562,-12.261,1.159,5583.286
-9.7412,-0.147,-0.3332,2.562,-12.261,1.159,5583.286
-9.7412,-0.1666,-0.2254,0.915,-12.871,-1.098,5583.287
-9.751,-0.1274,-0.1764,0.915,-12.871,-1.098,5583.288
-9.6432,-0.1568,0.1078,1.769,-12.383,-1.098,5583.292
-9.4472,-0.147,0.098,2.501,-11.712,0,5583.292
-9.6138,-0.1568,0.2254,2.501,-11.712,0,5583.293
-9.4178,-0.147,0.2156,2.501,-11.712,0,5583.293
-9.6236,-0.2254,0.49,2.44,-11.468,-0.122,5583.296
-9.4276,-0.2156,0.4802,2.928,-10.248,0.122,5583.297
-9.5746,-0.196,0.5684,2.501,-9.821,0.305,5583.298
-9.4962,-0.2058,0.637,2.867,-8.723,0.061,5583.299
-9.506,-0.2352,0.7056,3.66,-8.174,-0.488,5583.301
-9.31,-0.2254,0.686,4.026,-6.71,-0.61,5583.301
-9.5158,-0.2352,0.7742,3.416,-6.832,0.915,5583.302
-9.457,-0.2156,0.8428,4.514,-5.917,-1.037,5583.304
-9.506,-0.1764,0.882,4.575,-6.832,-0.793,5583.305
-9.408,-0.3038,0.931,4.209,-4.209,0.854,5583.306
-9.4178,-0.1568,0.9604,4.758,-4.026,1.342,5583.307
-9.3198,-0.2156,0.9114,4.88,-3.05,0.488,5583.309
-9.3394,-0.2254,0.9212,6.222,-2.806,-0.61,5583.31
-9.3394,-0.2058,0.9702,5.673,-1.464,-0.244,5583.311
-9.408,-0.245,0.9898,6.344,-0.366,0.488,5583.312
-9.4668,-0.2352,0.9604,7.32,-1.281,-0.854,5583.313
-9.4668,-0.2352,0.9604,7.32,-1.281,-0.854,5583.314
-9.4276,-0.2058,0.9506,7.747,1.525,0.427,5583.315
-9.4276,-0.2352,0.8918,7.32,1.403,-0.549,5583.316
-9.5158,-0.1862,0.7644,7.686,2.684,0.427,5583.318
-9.4766,-0.1862,0.735,9.089,3.599,-0.061,5583.32
-9.506,-0.245,0.6958,9.028,4.148,0,5583.32
-9.3296,-0.1274,0.6272,8.967,3.721,-0.549,5583.321
-9.604,-0.1666,0.6468,9.028,3.965,0.854,5583.323
-9.5452,-0.1666,0.5978,9.577,4.88,0.671,5583.324
-9.5746,-0.147,0.5096,10.187,4.819,-0.976,5583.325
-9.604,-0.2156,0.4214,9.699,5.673,-0.793,5583.326
-9.6236,-0.1372,0.3724,9.76,6.466,-1.037,5583.327
-9.6432,-0.1666,0.3136,10.553,6.588,-0.488,5583.328
-9.6726,-0.1274,0.245,11.102,7.076,0.122,5583.329
-9.4766,-0.1176,0.2352,11.041,6.893,-0.122,5583.329
-9.6628,-0.196,0.1862,11.285,6.405,-0.183,5583.331
-9.653,-0.2352,0.0784,11.712,7.32,-0.305,5583.332
-9.457,-0.2254,0.0686,11.468,7.564,-1.037,5583.334
-9.653,-0.2058,0.0098,11.956,7.991,0.183,5583.336
-9.7118,-0.1764,-0.196,11.468,6.71,-0.549,5583.337
-9.7412,-0.2254,-0.2058,11.468,6.71,-0.549,5583.337
-9.5158,-0.2646,-0.2254,11.285,7.381,-0.793,5583.338
-9.8196,-0.2646,-0.2352,12.444,6.527,-0.976,5583.34
-9.7412,-0.2646,-0.3038,12.81,6.344,-1.037,5583.34
-9.7216,-0.392,-0.3724,12.871,6.283,-0.305,5583.341
-9.8,-0.392,-0.5782,12.322,6.283,-0.305,5583.343
-9.9862,-0.49,-0.6566,12.688,4.575,-0.793,5583.344
-10.4468,-0.4214,-0.9114,14.152,3.599,1.22,5583.345
-10.4566,-0.3332,-1.0192,14.701,2.501,2.562,5583.346
-10.1136,0.0196,-0.7742,15.067,-5.185,4.575,5583.348
-9.9078,0.0098,-0.7546,15.677,-6.771,5.673,5583.349
-9.555,0.3724,-0.2058,15.677,-6.771,5.673,5583.35
-9.4276,0.6076,0.0784,16.104,-6.283,5.368,5583.351
-9.359,0.8036,0.1666,15.189,-5.368,3.721,5583.353
-9.2022,0.7154,0.2058,14.701,-4.697,2.867,5583.353
-9.8098,0.4802,-0.0196,14.762,-3.111,0.549,5583.355
-9.947,0.4116,-0.049,15.494,-1.952,0.061,5583.356
-10.0352,0.196,-0.098,15.86,-2.928,-0.061,5583.357
-9.8294,0.1862,-0.0882,15.494,-4.026,0.183,5583.358
-9.8392,0.2254,0.0098,15.494,-4.026,0.183,5583.359
-9.5648,0.2744,0.1764,17.324,-5.246,-0.244,5583.36
-9.3002,0.3234,0.392,16.958,-5.551,-0.427,5583.361
-8.9572,0.3234,0.5488,16.958,-3.965,-0.244,5583.363
-8.9572,0.3234,0.5488,18.727,-2.44,-1.708,5583.363
-8.918,0.2058,0.6272,19.032,-2.013,-1.769,5583.364
-9.0748,0.2352,0.6076,18.971,2.196,0.366,5583.366
-9.604,0.5586,0.2646,20.313,5.063,2.623,5583.369
-9.7412,0.5978,0.1274,21.472,6.588,5.49,5583.37
-9.8392,0.588,-0.1078,21.533,5.612,5.734,5583.371
-9.9764,0.931,-0.1862,21.167,5.368,6.039,5583.372
-9.8098,1.029,-0.2058,20.862,4.636,2.562,5583.373
-9.6138,0.735,-0.1176,21.655,3.477,1.525,5583.374
-9.6432,0.6762,-0.098,21.228,4.148,-0.732,5583.375
-9.8588,0.8526,-0.0294,21.777,4.575,-1.464,5583.376
-9.8294,0.6664,0.1176,21.777,4.026,-2.257,5583.377
-9.506,0.4704,0.1274,22.692,4.636,-3.416,5583.378
-9.849,0.7252,-0.2058,22.692,4.636,-3.416,5583.38
-9.555,0.6958,-0.5096,22.631,5.612,-2.013,5583.382
-9.4276,0.8526,-0.5488,22.387,3.66,-3.721,5583.383
-9.2708,0.7154,-0.588,22.387,3.66,-3.721,5583.383
-9.2414,0.441,-0.4214,21.106,3.05,-6.649,5583.385
-9.3002,0.1862,-0.4018,22.753,3.233,-6.954,5583.386
-9.3296,-0.1568,-0.3822,22.631,2.379,-7.137,5583.388
-9.5452,-0.3822,-0.4214,22.448,3.05,-7.198,5583.389
-9.8,-0.8232,-0.588,23.18,2.501,-7.015,5583.39
-10.1234,-0.7938,-0.637,24.278,2.989,-3.233,5583.393
-10.1332,-0.931,-0.4998,24.461,0.305,-1.708,5583.394
-9.9862,-0.6958,-0.5292,24.827,0.61,0.549,5583.395
-10.0548,-0.6566,-0.5096,25.132,0.427,1.83,5583.397
-10.0058,-0.5194,-0.4606,25.559,0.488,3.477,5583.398
-9.9078,-0.294,-0.4802,25.742,0.183,2.257,5583.4
-9.6922,-0.2352,-0.4704,25.864,-0.61,0.366,5583.4
-9.9764,-0.3038,-0.5096,25.986,-1.281,-0.427,5583.403
-9.9274,-0.2254,-0.49,27.023,-1.037,0.305,5583.404
-9.6432,-0.2744,-0.4018,25.559,-3.294,-0.427,5583.405
-9.5452,-0.098,-0.343,27.023,-1.708,1.342,5583.407
-9.408,-0.0294,-0.3332,26.84,-2.806,0.915,5583.408
-9.1042,0,-0.2548,25.132,-3.599,1.708,5583.409
-9.1042,0.049,-0.2842,26.047,-2.562,0.671,5583.41
-9.4668,-0.0784,-0.196,27.694,-2.928,-0.427,5583.412
-9.408,-0.0882,-0.147,27.45,-4.331,-2.745,5583.414
-9.6726,-0.245,-0.1078,27.389,-3.599,-1.037,5583.416
-9.6726,-0.2352,-0.0686,29.036,-3.294,0.305,5583.417
-9.6236,-0.1176,0.0196,29.402,-4.087,-1.159,5583.419
-9.7118,-0.1764,0.0882,29.524,-2.928,-1.22,5583.421
-9.5158,-0.1666,0.0784,30.195,-3.416,-1.586,5583.422
-9.5354,-0.3822,0.4214,31.659,-2.196,-2.867,5583.424
-9.31,-0.539,0.5488,31.354,-0.61,-3.05,5583.425
-9.1434,-0.5096,0.8526,32.879,3.904,-1.525,5583.427
-8.9572,-0.49,0.833,33.489,5.795,-0.671,5583.427
-9.4276,-0.4704,0.5488,32.818,10.004,-0.427,5583.429
-9.9274,-0.2842,-0.1764,33.489,12.444,2.196,5583.43
-10.0842,-0.1666,-0.6762,32.94,11.468,1.586,5583.431
-10.1528,-0.0784,-0.9506,32.208,9.821,0.732,5583.432
-10.1528,-0.0784,-0.9506,32.208,9.821,0.732,5583.432
-9.8196,-0.1568,-0.882,33.001,5.185,-0.732,5583.434
-9.5158,-0.2352,-0.441,31.415,3.294,-1.647,5583.436
-9.5452,-0.3332,-0.4704,31.537,6.283,-0.427,5583.439
-9.6432,-0.2744,-0.735,31.293,6.954,0.61,5583.44
-9.2512,-0.2548,-0.6958,31.232,6.954,0.854,5583.441
-9.9274,-0.2156,-1.078,30.866,5.49,-0.244,5583.443
-9.8784,-0.1176,-1.1172,30.561,3.965,-0.488,5583.443
-9.8098,-0.2254,-0.9016,32.452,1.159,-0.488,5583.446
-9.702,-0.343,-0.6762,31.781,-1.22,-2.135,5583.447
-9.604,-0.4214,-0.5978,32.879,0.671,-1.22,5583.45
-9.506,-0.4508,-0.6174,33.489,0.366,-0.854,5583.45
-9.5746,-0.4312,-0.7644,34.282,1.159,-0.671,5583.451
-9.9764,-0.3136,-0.98,35.197,0.061,0.305,5583.453
-9.7706,-0.3038,-0.9604,34.892,-0.793,-1.952,5583.453
-9.8588,-0.4214,-0.7546,36.905,-2.806,-1.281,5583.456
-9.6138,-0.3626,-0.5194,37.759,-5.551,-1.22,5583.458
-9.555,-0.4116,-0.343,37.271,-6.161,-1.647,5583.459
-9.604,-0.4116,-0.3038,37.271,-6.161,-1.647,5583.459
-9.4864,-0.4998,-0.2646,39.223,-3.416,-1.586,5583.461
-9.6726,-0.4214,-0.4998,38.979,-3.233,0.244,5583.464
-9.702,-0.4312,-0.294,39.345,-6.039,-0.61,5583.467
-9.5844,-0.4116,-0.2058,39.345,-6.039,-0.61,5583.467
-9.3296,-0.3528,-0.0686,39.284,-6.588,-1.098,5583.469
-9.3492,-0.4802,0.196,40.138,-5.246,-0.915,5583.471
-9.2022,-0.441,0.2548,38.674,-4.88,0.488,5583.472
-9.3198,-0.5096,0.441,39.284,-2.867,0.305,5583.474
-9.1728,-0.4802,0.4018,38.247,0.183,0.366,5583.475
-9.3786,-0.441,0.4116,38.247,0.183,0.366,5583.476
-9.5648,-0.392,0.3528,40.016,1.403,0.793,5583.477
-9.849,-0.343,0.0196,40.565,3.294,1.037,5583.479
-9.6432,-0.3332,0.0098,41.419,3.416,1.098,5583.479
-9.8294,-0.2548,-0.1372,41.053,0.854,0.854,5583.482
-9.7412,-0.294,-0.098,41.053,0.854,0.854,5583.483
-9.6236,-0.2352,0,41.541,-0.122,0,5583.485
-9.6138,-0.294,0.0392,42.09,0.61,-0.427,5583.486
-9.653,-0.3234,0.0098,42.883,2.562,-0.488,5583.488
-9.7608,-0.294,0,43.249,1.769,-0.183,5583.489
-9.7706,-0.3136,-0.1274,45.567,0.061,-0.549,5583.491
-9.7902,-0.2646,-0.1862,44.774,2.196,-0.061,5583.492
-9.7216,-0.3626,-0.049,45.567,1.708,-0.915,5583.494
-9.7118,-0.4214,-0.0196,46.177,1.098,0.244,5583.495
-9.702,-0.392,-0.0294,47.641,-0.122,1.159,5583.496
-9.653,-0.3038,0,47.153,0,1.647,5583.497
-9.5746,0,-0.0686,47.824,2.257,3.782,5583.499
-9.5942,0.3136,-0.2058,47.336,2.196,3.66,5583.501
-9.4668,0.4704,-0.2548,47.641,1.525,3.782,5583.502
-9.751,0.8134,-0.1862,47.763,1.342,0.793,5583.506
-9.6628,0.7448,-0.098,48.922,0.488,-1.037,5583.507
-9.506,0.637,-0.1176,46.482,-1.098,-0.61,5583.508
-9.7118,0.588,-0.1372,45.933,-0.427,-1.952,5583.51
-9.7706,0.3626,-0.1274,48.434,0.732,-1.464,5583.511
-9.7706,0.3626,-0.1274,48.434,0.732,-1.464,5583.511
-9.6726,0.343,-0.1568,47.397,-0.244,-2.318,5583.513
-9.604,0.2842,-0.1372,48.373,-0.61,-1.647,5583.514
-9.506,0.3528,-0.147,48.373,0.183,-1.708,5583.515
-9.4276,0.3528,-0.0196,50.142,-0.305,-0.671,5583.517
-9.4668,0.5194,-0.0686,51.179,0.366,0.183,5583.519
-9.4668,0.5194,-0.0686,51.179,0.366,0.183,5583.519
-9.4668,0.5194,-0.0686,51.179,0.366,0.183,5583.52
-9.555,0.2254,-0.147,51.667,0.061,-1.891,5583.522
-9.849,0.1764,-0.147,52.277,0.061,-1.586,5583.524
-9.8588,0.1274,-0.0784,52.765,0.854,-2.562,5583.525
-9.849,0.1078,-0.0784,54.046,0.61,-1.891,5583.527
-9.7706,0.1568,-0.0686,54.168,0.793,-2.989,5583.528
-9.7706,0.1568,-0.0686,54.107,0.61,-3.111,5583.528
-9.604,-0.0294,-0.098,55.327,0.244,-3.965,5583.531
-9.5648,-0.1764,-0.1176,55.327,0.244,-3.965,5583.532
-9.555,-0.4606,-0.147,54.656,0.427,-4.758,5583.534
-9.555,-0.4606,-0.147,54.656,0.671,-3.843,5583.535
-9.604,-0.6174,-0.0686,55.632,-0.732,-2.623,5583.538
-9.555,-0.5292,0.0098,56.059,0.671,-0.915,5583.539
-9.506,-0.441,0.0196,56.181,0.671,0.183,5583.54
-9.506,-0.441,0.0196,57.157,-0.732,-0.671,5583.54
-9.604,-0.3822,0,56.486,0.549,0.061,5583.543
-9.5844,-0.3136,-0.0196,56.364,0.549,-1.037,5583.544
-9.5844,-0.49,0.2254,57.584,1.22,-1.037,5583.546
-9.4864,-0.5782,0.3332,57.523,2.318,-1.281,5583.548
-9.5942,-0.5194,0.3038,57.035,4.087,-0.122,5583.549
-9.7412,-0.4998,0.0784,58.621,5.246,0.915,5583.551
-9.8882,-0.3136,-0.1764,58.621,6.344,0.671,5583.552
-9.9764,-0.3038,-0.294,59.841,6.344,0.366,5583.553
-10.0352,-0.1666,-0.5292,60.146,6.039,0.366,5583.555
-9.9176,-0.1764,-0.5684,59.597,3.477,-0.732,5583.556
-9.7902,-0.147,-0.4802,60.39,3.721,-0.061,5583.556
-9.4766,-0.196,-0.3724,62.281,2.928,-1.037,5583.56
-9.3394,-0.1862,-0.4704,62.098,4.087,-1.281,5583.561
-9.8,-0.2744,-0.588,62.342,2.745,-0.61,5583.564
-9.6824,-0.1666,-0.6174,62.769,0.732,-2.135,5583.565
-9.9666,-0.2254,-0.7056,62.83,0.976,-1.525,5583.566
-9.6824,-0.4508,-0.5194,63.562,-1.952,-2.806,5583.569
-9.7804,-0.392,-0.3626,63.989,-1.586,-1.464,5583.57
-9.6236,-0.539,-0.3626,63.989,-0.427,-2.196,5583.571
-9.8,-0.4312,-0.343,65.209,0.061,-1.647,5583.573
-9.4374,-0.5292,-0.294,65.392,-0.061,-1.708,5583.575
-9.2218,-0.3626,-0.294,65.636,-0.671,-0.793,5583.577
-9.261,-0.3724,-0.049,65.697,-1.22,-1.403,5583.579
-9.5158,-0.2646,-0.0588,67.039,2.196,-1.098,5583.581
-9.604,-0.294,-0.1666,67.588,1.708,-1.098,5583.582
-9.6922,-0.1862,-0.2254,67.1,1.281,-1.464,5583.583
-9.9666,-0.245,-0.4802,66.978,2.684,-1.098,5583.585
-10.1038,-0.1862,-0.588,68.076,1.159,-2.623,5583.586
-9.9764,-0.2156,-0.4998,68.625,0.122,-0.671,5583.588
-9.996,-0.3332,-0.4312,68.015,1.22,-1.708,5583.589
-9.6236,-0.441,-0.3332,67.527,-0.732,-2.257,5583.591
-9.6236,-0.441,-0.3332,68.076,0.427,-2.44,5583.591
-9.4864,-0.4704,-0.3528,68.686,0.244,-0.061,5583.593
-9.4864,-0.4704,-0.3528,68.015,0.732,-0.976,5583.594
-9.6824,-0.4802,-0.3626,69.296,0.976,0.305,5583.596
-9.7804,-0.4704,-0.3626,68.869,0.854,0.793,5583.597
