 -11.0000,  47.0000,-1021.0000,-549.0000, -61.0000, 488.0000,1000716
 -11.0000,  47.0000,-1021.0000,-488.0000,-183.0000, 122.0000,1000717
 -13.0000,  46.0000,-1017.0000, 244.0000,-610.0000,-488.0000,1000718
  -7.0000,  41.0000,-1020.0000, 793.0000,-915.0000, 427.0000,1000719
 -10.0000,  50.0000,-1024.0000, 671.0000,-122.0000, 366.0000,1000720
  -9.0000,  47.0000,-1029.0000,-305.0000, 488.0000, 427.0000,1000721
  -9.0000,  47.0000,-1029.0000,-305.0000, 488.0000, 427.0000,1000722
  -5.0000,  52.0000,-1034.0000,1220.0000,-915.0000,-549.0000,1000723
  -5.0000,  52.0000,-1034.0000,1220.0000,-915.0000,-549.0000,1000723
  -8.0000,  53.0000,-1009.0000,1037.0000, 854.0000, 244.0000,1000725
   0.0000,  50.0000,-1023.0000,1159.0000,-244.0000,-305.0000,1000727
 -12.0000,  49.0000,-1027.0000, 793.0000,-1098.0000,-1098.0000,1000728
  -3.0000,  40.0000,-1012.0000, 305.0000, 671.0000, 305.0000,1000730
  -5.0000,  48.0000,-1025.0000,1342.0000, 854.0000,-244.0000,1000731
  -4.0000,  47.0000,-1004.0000, 793.0000, 366.0000, 549.0000,1000732
  -3.0000,  46.0000,-983.0000, 122.0000, 366.0000,1037.0000,1000733
 -13.0000,  41.0000,-1026.0000, 122.0000, 366.0000,1037.0000,1000734
  -8.0000,  49.0000,-1024.0000, 732.0000,-366.0000,-427.0000,1000735
  -8.0000,  44.0000,-1026.0000, 183.0000,-427.0000,   0.0000,1000736
 -11.0000,  46.0000,-1028.0000, 183.0000,-427.0000,   0.0000,1000737
  -5.0000,  49.0000,-1035.0000, 549.0000, 244.0000, 610.0000,1000738
  -4.0000,  48.0000,-1014.0000, 244.0000,   0.0000,  61.0000,1000739
  -8.0000,  49.0000,-1029.0000,  61.0000, 366.0000,-122.0000,1000740
   0.0000,  50.0000,-1031.0000,-366.0000, 610.0000, -61.0000,1000741
  -7.0000,  48.0000,-1026.0000,-305.0000, 732.0000, 427.0000,1000742
  -6.0000,  47.0000,-1005.0000,1647.0000,-671.0000, 488.0000,1000743
  -2.0000,  45.0000,-1028.0000, 854.0000,-1830.0000, 732.0000,1000744
  -2.0000,  45.0000,-1028.0000,-183.0000,-1464.0000, 793.0000,1000745
  -4.0000,  44.0000,-1027.0000, 305.0000, 549.0000,-610.0000,1000746
  -5.0000,  45.0000,-1029.0000,1220.0000,1220.0000,-427.0000,1000747
  -5.0000,  48.0000,-1029.0000, 549.0000, 488.0000, -61.0000,1000748
  -5.0000,  48.0000,-1029.0000, 549.0000, 488.0000, -61.0000,1000749
  -5.0000,  49.0000,-1028.0000, 549.0000, 488.0000, -61.0000,1000750
  -8.0000,  49.0000,-1025.0000, 549.0000, 488.0000, -61.0000,1000751
  -8.0000,  46.0000,-1023.0000, 854.0000,  61.0000,-366.0000,1000752
  -9.0000,  49.0000,-1031.0000,   0.0000,-305.0000, 671.0000,1000753
 -11.0000,  49.0000,-1029.0000, 305.0000,1952.0000, -61.0000,1000754
  -2.0000,  51.0000,-1032.0000,-488.0000, 549.0000,-305.0000,1000755
  -2.0000,  51.0000,-1032.0000,-366.0000,-610.0000,  61.0000,1000756
  -5.0000,  54.0000,-1032.0000, 732.0000,-244.0000,1037.0000,1000757
  -7.0000,  55.0000,-1032.0000,-244.0000, 305.0000, 854.0000,1000758
